"","Own","IntentToBuy","BrandAwareness_Anker","BrandAwareness_Bose","BrandAwareness_JBL","BrandAwareness_Philips","BrandAwareness_Sony","BrandAwareness_UE","BrandAwareness_HarmanKardon","BrandAwareness_Beats","BrandAwareness_None","SubjKnow_r1","SubjKnow_r2","SubjKnow_r3","SubjKnow_r4","SubjKnow_r5","PII_1","PII_2","PII_3","PII_4","PII_5","RelImp_battery","RelImp_weight","RelImp_price","RelImp_sound","Gender","Age","Occupation","Education","Income","brand_awareness","fa","fa2","factor_price.sound","factor_battery","factor_weight","factor_age.occupation.income.education","clusters"
"471",0,0,0,1,0,0,1,0,1,0,0,5,4,1,3,5,2,2,2,2,3,25,0,50,25,2,2,3,2,1,4,0.202526679901624,-1.59488506404051,1.11573124932328,0.0917894583782564,-1.19915720236149,-0.928166497430931,4
"472",1,0,0,1,1,0,0,0,0,0,0,5,5,2,4,5,7,7,7,7,6,15,15,30,40,1,2,3,3,2,3,0.458349883368321,1.89137942524946,-0.0676893029990161,-0.654573754802482,0.336704804093558,-0.551305181602184,1
"473",1,1,1,0,1,0,1,0,0,1,0,6,6,7,6,6,4,1,4,4,1,20,10,30,40,2,2,1,4,2,5,1.43793280573359,-0.905718592904437,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.37550625064719,2
"474",0,1,0,1,1,1,1,0,0,0,0,3,2,2,4,2,7,6,7,7,4,16,6,70,8,1,2,3,3,1,5,-0.886282980964526,1.59460056792884,2.32351985768177,-0.561197086336703,-0.596609461147471,-0.752367566475937,2
"475",1,0,1,0,1,0,0,1,1,0,0,2,2,2,4,3,5,5,5,6,6,5,70,20,5,1,3,3,3,3,5,-0.863991350160291,0.7594324079599,0.51214742075507,-1.23783693869334,6.00555073704463,-0.0192095344361181,1
"476",0,0,0,0,0,1,1,0,0,1,0,2,2,2,4,1,4,2,6,2,3,10,10,70,10,1,3,3,2,7,4,-1.28329876126085,-0.643861450783437,2.25816585749849,-1.013013521418,-0.193308098581795,0.609241074103898,1
"477",1,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,4,4,4,7,4,10,40,30,20,1,8,2,4,7,2,-1.23494644082922,0.336229374079233,0.479287244051403,-0.94944150572969,2.91214006504714,2.61600524747545,3
"478",0,1,1,1,0,0,0,1,0,0,0,3,5,2,6,5,2,6,2,5,6,10,70,10,10,2,2,2,4,7,4,0.244927118994883,-0.188299130723334,0.00622823923773241,-0.861131382134391,6.01518392604159,0.629805673721574,2
"479",0,1,0,0,1,1,1,0,0,1,0,5,6,4,6,6,6,6,7,6,7,20,5,40,35,2,2,3,3,1,5,1.06600079645535,1.46565262641551,0.454624256177151,-0.290812834170637,-0.689612828997296,-0.752367566475937,2
"480",0,0,0,1,0,1,1,0,0,1,0,2,2,2,5,2,4,4,5,4,3,30,5,15,50,1,2,3,2,2,5,-0.992994363151245,-0.113850416682452,-0.883669009015879,0.456413751970522,-0.669745375344762,-0.727104112557179,1
"481",0,0,0,0,1,0,1,0,0,0,0,4,2,4,2,5,2,2,4,3,5,50,10,20,20,2,2,3,4,1,3,-0.10821455166483,-0.947843156750553,0.169541818309927,2.0377380929141,-0.119849040557888,-0.576568635520943,4
"482",0,1,0,0,1,0,1,0,0,1,0,5,4,4,4,5,4,4,4,4,4,20,10,30,40,2,3,3,4,1,4,0.467747306993145,-0.213593357423234,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.245535373228629,2
"483",0,1,0,0,1,0,1,0,0,1,0,4,6,6,5,6,6,4,4,5,3,30,5,15,50,2,3,4,4,2,4,0.921034652171448,0.191380509237069,-0.883669009015879,0.456413751970522,-0.669745375344762,-0.0444729883548764,2
"484",0,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,3,3,3,4,3,30,10,20,40,1,3,1,4,2,3,-1.23494644082922,-0.754000189644497,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.0444729883548764,1
"485",0,0,0,1,1,0,0,0,0,1,0,5,2,2,4,2,6,5,5,5,5,20,0,20,60,2,2,3,3,2,4,-0.511558831472437,0.653972752792038,-0.989988786426229,-0.334392313994673,-1.20398178608946,-0.551305181602184,4
"487",0,0,0,1,0,1,1,0,0,0,0,1,3,1,3,1,2,1,2,2,2,20,5,70,5,1,3,3,3,2,4,-1.49918564068031,-1.82559347586758,2.41335366912728,-0.253705672310155,-0.693219282949035,-0.220271919309871,1
"489",0,0,0,1,1,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,45,5,10,40,2,2,3,3,3,4,0.0707315266968203,-0.213593357423234,-0.769152042776115,1.61745305653112,-0.64385118664701,-0.350242796728432,4
"490",0,0,0,1,0,1,1,1,0,0,0,3,3,2,5,3,3,4,3,3,3,20,20,40,20,2,4,1,4,2,5,-0.482329383458281,-0.772636467145145,0.871004558087026,-0.234288718419493,0.860706950182681,0.286560273937437,4
"491",1,0,1,1,1,0,0,0,0,1,0,6,6,5,6,6,6,6,6,6,6,15,0,50,35,2,3,3,3,3,5,1.31488618271213,1.2337687946876,0.82175000372453,-0.686359762646638,-1.21601927772091,-0.0192095344361181,4
"492",0,1,0,0,1,0,0,1,0,1,0,3,5,5,5,5,5,4,5,3,5,30,10,10,50,1,2,3,2,2,4,0.348846360967753,-0.021098735369635,-1.07133047720428,0.469070596910823,-0.15237103995948,-0.727104112557179,2
"493",0,0,0,1,0,1,1,0,0,1,0,3,3,2,2,4,5,5,5,5,5,20,10,30,40,2,2,3,3,2,5,-0.514627755585978,0.510087718632185,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.551305181602184,4
"494",1,0,1,1,1,0,0,0,0,0,0,6,7,4,7,7,1,2,2,3,2,1,1,48,50,2,3,3,4,3,4,1.65731646870764,-1.62156629985977,0.307352985816934,-1.77447420848878,-1.13603110101532,0.156589396518876,4
"495",1,0,0,0,0,1,1,0,0,0,0,2,2,1,2,2,4,4,4,4,4,30,10,30,30,1,2,3,4,2,3,-1.29646975233995,-0.213593357423234,0.234489131429145,0.493808704817811,-0.154775342593972,-0.37550625064719,1
"496",1,0,0,0,0,0,1,0,0,0,0,2,2,2,4,2,4,5,4,4,5,40,10,30,20,1,2,3,2,1,2,-1.07364505571057,0.0171150544038333,0.528470377027891,1.27195792584271,-0.137913267234553,-0.928166497430931,1
"497",0,0,0,0,0,0,1,0,0,1,0,4,3,2,4,3,5,4,5,5,5,10,2,85,3,1,2,3,3,2,3,-0.375618001271563,0.345449752298677,3.01546106962163,-1.02460613555504,-1.02194854112032,-0.551305181602184,1
"498",0,0,0,1,1,1,1,0,0,1,0,2,3,1,4,5,5,4,5,4,1,20,10,20,50,1,2,3,3,2,6,-0.392558051173823,-0.102106273509718,-0.712401918486312,-0.296709570160577,-0.170435266636145,-0.551305181602184,1
"499",0,0,0,0,1,0,1,0,0,0,0,2,2,4,7,3,1,1,1,1,1,20,10,30,40,2,2,1,4,1,3,-0.49899264946085,-2.38463658558949,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.576568635520943,4
"500",0,0,0,0,1,0,1,0,0,0,0,5,2,2,4,5,4,6,6,3,4,20,30,0,50,2,2,2,4,3,3,0.117402285178402,0.26403510387831,-1.4630477912399,-0.246082190399373,1.89906207490498,-0.174443865773437,4
"501",0,0,0,1,0,0,0,0,0,0,0,2,2,2,6,2,5,3,5,4,3,10,10,40,40,2,2,3,2,2,2,-0.912343670591919,-0.134603348856106,0.299436444548363,-1.05012068327848,-0.189701644630056,-0.727104112557179,4
"502",0,1,0,1,1,1,1,0,0,0,0,2,5,1,7,4,7,7,7,7,7,40,20,20,20,2,2,3,2,2,5,-0.132961280252847,1.95744987074302,0.153147440651097,1.29727161572331,0.896835403536011,-0.727104112557179,2
"503",1,0,0,1,0,0,0,1,0,0,0,6,6,5,6,6,6,4,3,3,5,5,5,0,90,2,2,3,2,2,3,1.31488618271213,-0.208840473678466,-2.59798682948781,-1.50751288152195,-0.71009733676744,-0.727104112557179,4
"504",1,1,0,1,0,0,0,0,0,0,0,5,5,3,3,5,6,6,6,6,3,10,0,20,70,2,3,3,3,4,2,0.439222502319727,1.03555745820692,-1.28397003202497,-1.11254153501957,-1.22084386144888,0.181852850437635,2
"505",1,0,0,1,1,1,1,0,0,1,0,3,3,3,4,3,5,5,5,5,5,25,15,35,25,1,2,3,2,1,6,-0.501456764506875,0.510087718632185,0.552746844758085,0.129759993199159,0.352965803794354,-0.928166497430931,1
"506",1,0,0,1,0,0,1,0,0,1,0,2,3,2,2,3,5,5,5,4,4,25,15,35,25,1,2,1,3,4,4,-0.911643535882303,0.260743029304469,0.552746844758085,0.129759993199159,0.352965803794354,-0.149180411854679,1
"507",1,0,0,1,1,0,0,0,0,1,0,3,3,3,4,2,2,2,2,2,2,20,5,30,45,2,3,3,3,2,4,-0.711110470057155,-1.66095550953407,-0.19828554813956,-0.303181888124131,-0.68841067768005,-0.220271919309871,4
"508",1,0,1,1,1,0,1,1,1,1,0,5,6,4,7,6,6,6,5,6,5,45,5,15,35,2,3,4,4,7,8,1.14665148901468,1.0018849629597,-0.44269714061776,1.62363758350786,-0.644452262305634,0.960838936013887,3
"509",1,0,0,0,1,1,1,0,0,1,0,4,4,1,5,3,4,6,5,2,4,15,5,30,50,1,3,3,4,2,5,-0.242841420826329,-0.0850525261901879,-0.345276170938933,-0.692256498636578,-0.69684171535976,-0.0444729883548764,1
"510",1,1,1,1,1,1,0,1,0,1,0,5,6,2,6,5,7,6,7,6,7,25,0,25,50,2,2,1,2,4,7,0.733300467883611,1.60953766057536,-0.5165432614685,0.0608668234945214,-1.19615182406838,-0.324979342809673,2
"511",1,0,1,1,1,0,1,1,1,1,0,3,6,2,6,6,5,5,6,5,5,30,0,10,60,2,2,3,2,3,8,0.568230023941803,0.675901104866527,-1.34891734514419,0.431387853076727,-1.1859175594128,-0.526041727683426,4
"512",1,1,1,1,1,1,1,1,0,1,0,6,7,7,7,6,7,6,5,7,7,30,20,10,40,2,2,3,3,2,8,1.63223269768956,1.46118513194083,-0.793743609264359,0.506753340744919,0.881175479493838,-0.551305181602184,2
"513",0,1,0,0,0,1,0,0,0,0,0,5,4,2,6,5,6,4,5,5,3,40,10,35,15,2,2,3,3,1,2,0.506002069090333,0.357193895471411,0.854925279186246,1.27814245281945,-0.138514342893176,-0.752367566475937,2
"514",0,0,0,1,0,1,1,0,1,0,0,2,2,1,4,2,2,2,2,2,2,10,0,10,80,2,8,1,3,2,5,-1.1351683672213,-1.66095550953407,-1.93687983634169,-1.12491058897306,-1.21964171013164,1.4348943921517,3
"515",0,0,0,1,1,0,1,0,0,1,0,2,5,2,5,5,5,5,6,5,4,25,15,20,40,2,2,3,2,2,5,-0.023085648310487,0.609830659372967,-0.42661786171698,0.111206412268918,0.354769030770224,-0.727104112557179,4
"516",0,1,0,1,1,0,1,0,0,0,0,3,4,2,3,3,6,3,4,2,4,40,0,20,40,2,7,1,2,4,4,-0.529981569180293,-0.457009743105347,-0.402026295228736,1.22190612805512,-1.17025763537062,1.33018696865189,2
"517",1,0,0,1,0,0,0,0,0,0,0,6,5,5,6,7,6,5,6,6,5,40,20,0,40,2,3,3,2,3,2,1.41089068886577,1.00306038286054,-1.15267216798232,1.27253350781632,0.899239706170503,-0.195008465391113,4
"518",0,0,0,1,0,0,1,0,0,0,0,3,4,1,4,3,4,4,4,4,4,15,5,30,50,2,4,1,2,3,3,-0.510854188131699,-0.213593357423234,-0.345276170938933,-0.692256498636578,-0.69684171535976,0.136024796901201,4
"519",1,0,0,0,0,0,0,1,0,0,0,4,4,3,6,3,5,5,5,5,5,30,10,25,35,2,4,1,4,3,2,-0.03914410524554,0.510087718632185,-0.0919657707292105,0.487624177841064,-0.154174266935349,0.48762265881119,4
"520",1,0,0,1,1,1,1,0,0,1,0,4,6,4,6,4,7,6,7,7,4,25,10,25,40,2,2,3,2,1,6,0.459331310608751,1.59460056792884,-0.238956393528583,0.0985495673286172,-0.162605304615059,-0.928166497430931,4
"521",0,0,0,0,0,0,0,0,0,0,1,2,2,2,4,2,3,3,3,3,3,15,25,10,50,1,3,3,3,2,1,-1.07364505571057,-0.937274433478653,-1.09592204369252,-0.641629118875374,1.37265562618137,-0.220271919309871,1
"522",1,0,0,0,0,0,0,0,0,0,1,1,6,1,6,1,5,5,5,5,5,15,5,10,70,1,3,1,3,5,1,-0.916285964812418,0.510087718632185,-1.65109577957235,-0.716994606543566,-0.694437412725267,0.382915235311387,1
"523",0,0,0,1,1,1,1,0,0,0,0,2,3,1,4,3,3,2,2,5,3,25,25,25,25,2,3,1,3,7,5,-0.811865462274383,-0.901177298378192,0.177423908381292,0.155073683079761,1.38771447456492,0.785040005058893,4
"524",0,1,0,1,1,0,1,0,0,1,0,3,3,3,4,3,5,5,5,4,3,25,5,15,55,2,3,3,3,2,5,-0.501456764506875,0.19467258381091,-1.03065963181525,0.0673391414580754,-0.678176413024471,-0.220271919309871,2
"525",0,0,0,1,0,1,1,0,0,1,0,6,6,2,6,6,5,5,5,5,5,35,10,20,35,2,2,1,3,4,5,1.13031624817994,0.510087718632185,-0.271430050088193,0.870514261376764,-0.145142153597017,-0.149180411854679,4
"526",0,0,0,1,1,0,0,0,0,0,0,3,4,3,5,3,2,3,2,2,3,20,10,40,30,2,3,3,3,1,3,-0.30715687255091,-1.430247097707,0.593417690147109,-0.271971462253589,-0.172839569270637,-0.421334304183624,4
"527",1,0,0,1,0,1,1,0,0,1,0,2,2,2,4,2,3,4,3,2,3,30,10,20,40,1,3,1,4,2,5,-1.07364505571057,-0.955910710979301,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.0444729883548764,1
"528",0,0,1,0,0,0,0,1,1,0,0,5,5,6,5,3,5,5,4,5,6,10,10,15,65,2,3,3,3,2,4,0.365786410870014,0.410344777891402,-1.33283806624341,-1.08104331816222,-0.186696266336941,-0.220271919309871,4
"529",0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,2,1,1,5,40,30,25,1,8,1,3,2,4,-1.88778542459224,-2.21882319935515,0.33229662125203,-1.33851611624214,2.90370902736743,1.4348943921517,3
"530",1,0,0,1,1,0,1,0,0,0,0,3,6,5,6,6,3,2,3,6,4,30,10,40,20,1,3,1,3,3,4,0.752799958473998,-0.486019222816134,0.887398935745855,0.506177758771305,-0.155977493911218,-0.0192095344361181,1
"531",1,0,0,0,0,0,0,0,0,0,1,5,5,4,4,4,4,4,4,4,3,14,1,70,15,2,2,2,3,2,1,0.371742800839504,-0.279663802916794,2.12593017459207,-0.735668302458729,-1.11675513594601,-0.551305181602184,4
"532",1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,3,3,3,3,3,50,5,30,15,1,2,1,3,7,3,-1.80713473203292,-0.937274433478653,0.683658188656679,2.03126577495055,-0.637824451601793,0.454006742766579,1
"533",0,1,0,1,1,1,1,0,0,1,0,2,2,2,4,2,4,2,4,2,4,40,30,10,20,1,4,1,2,5,6,-1.07364505571057,-0.909417777758562,-0.222175495725696,1.32258530560391,1.93158407430658,0.538149566648706,2
"534",0,1,0,1,1,0,1,0,0,0,0,2,2,1,1,2,6,7,6,5,7,10,10,40,40,1,3,3,4,2,4,-1.37712044489928,1.28120296268052,0.299436444548363,-1.05012068327848,-0.189701644630056,-0.0444729883548764,2
"535",1,0,0,1,1,1,1,0,0,0,0,6,6,6,6,6,5,5,6,6,6,20,0,40,40,2,3,1,4,4,5,1.37640949422286,0.925245794194242,0.315830822207192,-0.309654206087685,-1.20638608872395,0.357651781392629,4
"536",0,0,0,1,0,1,1,0,0,1,0,5,6,4,6,6,2,3,2,2,3,30,10,30,30,2,3,3,3,1,5,1.06600079645535,-1.430247097707,0.234489131429145,0.493808704817811,-0.154775342593972,-0.421334304183624,4
"537",0,1,0,1,1,0,0,0,0,0,0,4,2,1,3,2,5,4,6,4,5,40,25,5,30,1,7,1,4,7,3,-0.841094910288539,0.327988894698863,-0.68742383185401,1.29755940671011,1.41541189023854,2.28497198518314,3
"538",0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,1,1,4,1,4,4,25,25,25,25,2,7,2,4,2,1,-1.53218414751763,-1.14268861860582,0.177423908381292,0.155073683079761,1.38771447456492,1.27966006081438,3
"539",0,0,0,1,0,0,0,1,0,1,0,2,3,1,5,3,5,4,5,5,5,30,0,20,50,1,2,3,3,3,4,-0.731214769715057,0.345449752298677,-0.696007540827482,0.443756907030221,-1.18711971073004,-0.350242796728432,1
"540",1,0,1,1,1,1,1,0,0,1,0,6,7,3,6,6,6,5,4,5,5,15,15,25,45,2,2,3,4,3,7,1.30548875908731,0.488159366557696,-0.394144205157371,-0.660758281779229,0.337305879752182,-0.174443865773437,4
"541",0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,4,4,1,1,4,20,40,10,30,2,2,3,2,1,3,-1.88778542459224,-1.26085624762873,-0.532551118983272,-0.196030392611784,2.93140644304105,-0.928166497430931,4
"542",1,0,0,1,1,0,0,1,1,1,0,5,6,4,5,6,4,5,5,5,5,30,5,30,35,2,3,3,3,3,6,0.985350103896029,0.366202684472331,0.0956956974591864,0.474967332900763,-0.671548602320631,-0.0192095344361181,4
"543",1,0,0,1,1,0,0,0,0,0,0,4,6,4,4,6,6,6,7,6,5,30,0,0,70,2,2,1,2,4,3,0.717337336590659,1.33351173542839,-2.0018271494609,0.419018799123233,-1.18471540809555,-0.324979342809673,4
"544",0,0,0,0,0,0,0,0,0,0,1,4,4,3,5,3,5,5,4,4,3,20,0,80,0,2,1,3,3,1,1,-0.119794797804866,0.0288591975765676,2.92747003947403,-0.260177990273709,-1.21119469399294,-1.08340082876825,4
"545",1,0,0,1,0,0,0,0,0,1,0,2,2,5,4,2,6,4,5,2,5,19,17,31,33,1,2,3,2,2,3,-0.889075121178375,-0.0604879450439374,0.170711549260137,-0.334540612230356,0.550038722996265,-0.727104112557179,1
"546",1,0,0,1,1,0,0,0,0,0,0,5,6,5,5,6,6,6,6,6,6,30,5,5,60,2,3,1,3,3,3,1.04687341540676,1.2337687946876,-1.53657881333259,0.444044698017029,-0.668543224027516,-0.0192095344361181,4
"547",0,0,0,1,1,1,1,1,0,1,0,5,6,1,6,4,1,1,1,1,1,15,5,30,50,2,3,3,3,2,7,0.4621234508226,-2.38463658558949,-0.345276170938933,-0.692256498636578,-0.69684171535976,-0.220271919309871,4
"548",0,1,0,1,0,0,1,0,0,1,0,2,2,2,2,2,4,5,5,4,5,20,30,30,20,1,3,1,4,5,4,-1.23494644082922,0.182928440638175,0.495681621710232,-0.208975028538891,1.89545562095324,0.558714166266382,2
"549",1,0,0,1,1,0,0,1,0,0,0,2,2,2,4,2,2,7,7,7,5,20,20,40,20,2,3,3,3,3,4,-1.07364505571057,1.10588380895664,0.871004558087026,-0.234288718419493,0.860706950182681,-0.0192095344361181,4
"550",1,0,0,0,0,0,0,0,0,1,0,5,5,3,3,4,5,4,4,3,5,90,5,5,0,1,3,3,3,3,2,0.229568796769447,-0.186912121603977,0.227308660259887,5.11294002416639,-0.567370771871002,-0.0192095344361181,1
"551",0,1,0,1,1,1,1,0,0,1,0,3,2,2,3,3,5,6,5,6,6,30,10,30,30,1,3,4,4,2,6,-0.757279967973572,0.924070374293408,0.234489131429145,0.493808704817811,-0.154775342593972,-0.0444729883548764,2
"552",1,0,0,1,0,0,0,1,1,0,0,5,5,3,3,5,5,5,5,5,5,50,10,10,30,2,3,1,2,3,4,0.439222502319727,0.510087718632185,-0.483367986006784,2.02536903896061,-0.118646889240642,-0.195008465391113,4
"553",0,1,0,1,1,0,1,0,0,1,0,7,6,6,6,6,7,6,5,5,5,25,25,25,25,2,5,1,4,4,5,1.56377156896891,0.9624957532854,0.177423908381292,0.155073683079761,1.38771447456492,1.01971830597726,2
"554",0,1,0,0,1,0,0,0,0,0,0,4,4,3,5,3,4,4,4,3,4,10,5,10,75,1,5,1,4,2,2,-0.119794797804866,-0.39686760125739,-1.79808640237173,-1.10606921705601,-0.702868450404977,0.61759353622975,2
"555",0,0,0,1,1,1,1,0,0,0,0,5,5,2,6,5,6,6,6,6,6,20,10,30,40,2,2,3,3,2,5,0.619651268486972,1.2337687946876,-0.0594921141696014,-0.284340516207083,-0.171637417953391,-0.551305181602184,4
"556",0,0,0,1,0,0,1,0,0,1,0,2,2,1,3,3,2,2,2,2,4,10,10,40,40,1,1,3,1,1,4,-1.00616535423035,-1.52881461854695,0.299436444548363,-1.05012068327848,-0.189701644630056,-1.43499869067824,1
"557",1,0,0,1,1,0,1,0,0,1,0,4,5,4,4,5,5,5,5,5,4,15,5,30,50,2,4,1,2,2,5,0.39403443164374,0.444017273138625,-0.345276170938933,-0.692256498636578,-0.69684171535976,-0.065037587972552,4
"558",1,0,0,1,1,1,1,0,1,1,0,5,6,2,6,5,7,7,7,7,1,30,10,20,40,2,2,3,4,2,7,0.733300467883611,1.56102719778166,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.37550625064719,4
"559",0,0,0,1,1,0,1,0,0,1,0,2,2,1,2,1,4,3,3,3,2,30,20,40,10,1,6,1,4,7,5,-1.50612345789023,-0.859459844812359,1.16498580368577,0.543860502605401,0.8775690255421,1.95393872289083,3
"560",0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,4,4,4,5,5,0,0,100,0,1,3,3,3,1,2,-1.64583334691427,0.0357513319044811,3.64532715690996,-1.79173832441651,-1.24732314734627,-0.421334304183624,1
"561",0,0,0,1,0,0,0,0,0,1,0,4,5,5,5,5,1,2,2,3,6,50,30,20,0,1,3,2,4,7,3,0.536208435713797,-1.35728451788553,0.72471555418976,2.1131035805823,1.94724399834875,0.960838936013887,1
"562",1,0,0,1,0,1,1,0,0,1,0,5,3,2,4,5,6,7,6,6,6,10,30,20,40,1,3,1,4,3,5,0.231051484575042,1.39840676102111,-0.451209428205224,-0.999493303517279,1.87979569691107,0.156589396518876,1
"563",0,1,0,1,0,0,1,0,0,1,0,5,6,5,5,6,3,3,3,3,3,20,0,50,30,1,3,3,3,1,4,1.04687341540676,-0.937274433478653,0.968740626523903,-0.297285152134191,-1.2075882400412,-0.421334304183624,2
"564",0,0,0,1,1,0,0,0,0,1,0,7,6,2,2,4,5,5,4,5,5,50,10,20,20,1,2,3,4,2,4,0.575768141588117,0.344274332397843,0.169541818309927,2.0377380929141,-0.119849040557888,-0.37550625064719,1
"565",1,0,0,1,1,1,1,0,0,1,0,5,6,5,4,5,5,5,5,6,5,30,20,10,40,2,3,1,4,2,6,0.756569017297155,0.693361962466341,-0.793743609264359,0.506753340744919,0.881175479493838,-0.0444729883548764,4
"566",1,0,0,1,0,0,1,0,0,0,0,4,4,2,5,5,5,5,5,4,4,20,10,40,30,2,8,2,3,7,3,0.237989301784962,0.260743029304469,0.593417690147109,-0.271971462253589,-0.172839569270637,2.44020631652046,3
"567",1,0,0,1,1,0,1,1,0,1,0,4,5,2,5,5,6,5,5,6,5,20,10,20,50,2,2,3,2,2,6,0.351638501181602,0.837246996626194,-0.712401918486312,-0.296709570160577,-0.170435266636145,-0.727104112557179,4
"568",0,1,0,1,1,0,1,1,0,1,0,2,6,3,3,2,5,5,5,5,5,30,10,40,20,1,3,3,3,3,6,-0.638175639172607,0.510087718632185,0.887398935745855,0.506177758771305,-0.155977493911218,-0.0192095344361181,2
"570",0,0,0,1,1,0,1,0,0,1,0,5,5,2,5,5,4,5,3,4,4,25,10,40,25,1,3,4,4,1,5,0.539000575927646,-0.214768777324068,0.740408312946482,0.117103148258858,-0.164408531590928,-0.245535373228629,1
"571",0,0,1,1,1,0,1,0,0,1,0,5,5,2,5,5,4,4,4,4,4,15,5,40,40,2,2,3,2,1,6,0.539000575927646,-0.213593357423234,0.307633633377778,-0.679887444683084,-0.698043866677006,-0.928166497430931,4
"572",0,0,0,1,1,1,1,0,0,1,0,3,2,1,3,2,5,4,3,4,4,15,15,25,45,1,3,1,4,5,6,-1.02845698503458,-0.235521709497723,-0.394144205157371,-0.660758281779229,0.337305879752182,0.558714166266382,1
"573",1,0,0,1,1,0,0,1,0,1,0,4,4,4,5,4,5,5,5,5,5,5,5,10,80,2,3,1,4,7,5,0.151382219256146,0.510087718632185,-1.9450770251711,-1.49514382756846,-0.711299488084686,0.960838936013887,4
"574",0,0,0,0,0,1,1,0,0,0,0,2,2,2,6,2,4,5,4,4,5,20,40,20,20,1,8,1,4,7,3,-0.912343670591919,0.0171150544038333,0.120358685333439,-0.18366133865829,2.93020429172381,2.61600524747545,3
"575",0,0,0,1,1,0,1,0,0,0,0,1,1,7,4,1,2,4,2,2,2,25,25,20,30,1,8,1,4,7,4,-1.27669347784988,-1.33167957686706,-0.149030993777064,0.148889156103014,1.38831555022354,2.61600524747545,3
"576",0,0,0,1,1,1,1,0,0,1,0,2,5,1,5,3,1,4,1,3,1,30,10,30,30,1,4,1,4,7,6,-0.503916370921779,-1.52417419892066,0.234489131429145,0.493808704817811,-0.154775342593972,1.2918721983062,3
"577",1,0,1,0,0,0,0,0,0,0,0,4,6,2,5,6,3,3,2,2,4,50,0,50,0,2,2,3,2,7,2,0.674941406128521,-1.22029161805359,1.85068436332014,2.03716251094049,-1.15700201396294,0.278207811811585,4
"578",0,0,0,1,1,1,1,0,0,1,0,4,3,2,4,5,4,4,4,4,3,0,0,40,60,2,2,3,2,1,6,0.0436894098289973,-0.279663802916794,-0.2721316689903,-1.86595264813747,-1.24011023944279,-0.928166497430931,4
"579",1,0,1,1,1,0,1,1,1,1,0,6,6,6,6,6,6,6,6,6,6,30,10,20,40,2,2,3,2,2,8,1.37640949422286,1.2337687946876,-0.418420672887566,0.481439650864317,-0.153573191276726,-0.727104112557179,4
"580",1,0,0,0,1,0,0,0,0,0,0,3,3,3,3,5,6,6,6,6,2,8,2,10,80,2,3,1,4,7,2,-0.162800045965641,0.969487012713365,-1.94015871187345,-1.27300388441122,-1.01630482131286,0.960838936013887,4
"581",1,1,0,1,0,0,0,0,0,0,0,4,7,3,5,5,4,4,4,4,4,15,15,55,15,2,3,3,4,4,2,0.640460211485612,-0.213593357423234,1.56458520779276,-0.623651119918747,0.333699425800443,0.357651781392629,2
"582",1,1,1,1,0,1,1,0,0,0,0,2,2,1,4,2,2,3,5,5,4,20,0,40,40,2,3,3,3,2,5,-1.1351683672213,-0.316913762007951,0.315830822207192,-0.309654206087685,-1.20638608872395,-0.220271919309871,2
"583",1,1,0,0,1,1,1,0,0,1,0,2,2,2,2,5,3,5,5,4,4,10,5,5,80,2,2,3,1,2,5,-0.605985324178382,-0.0270270390152377,-2.12454130453008,-1.11225374403276,-0.702267374746354,-0.902903043512173,2
"584",0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,2,3,1,3,0,0,80,20,2,3,2,4,2,3,-1.64583334691427,-1.75623095580018,2.33950754827654,-1.8164764323235,-1.24491884471178,-0.0444729883548764,4
"585",1,0,0,0,0,0,0,1,0,0,0,5,5,4,6,4,6,4,5,5,4,10,10,20,60,2,2,4,3,1,2,0.533044185958156,0.423264340964971,-1.00638316408506,-1.07485879118547,-0.187297341995564,-0.752367566475937,4
"586",1,0,1,1,1,0,0,1,0,0,0,5,5,4,6,6,2,5,5,4,1,10,5,20,65,2,3,3,3,1,5,0.952351597058715,-0.36912340965577,-1.14517659805502,-1.09370016310252,-0.704070601722223,-0.421334304183624,4
"587",1,0,0,1,1,1,0,0,0,0,0,6,6,5,6,6,5,6,6,3,5,15,15,20,50,2,8,1,4,7,4,1.31488618271213,0.473990583531723,-0.720599107315727,-0.666942808755976,0.337906955410805,2.61600524747545,3
"588",1,1,0,1,1,1,1,1,1,1,0,6,6,6,4,6,5,5,5,5,4,30,10,30,30,2,4,3,4,3,8,1.21510810910421,0.444017273138625,0.234489131429145,0.493808704817811,-0.154775342593972,0.48762265881119,2
