id,cs,alt,choice,none,price,battery1,battery2,battery3,battery4,weight1,weight2,weight3,sound1,sound2,sound3
1670,6,3,0,0,70,0,0,0,1,0,1,0,1,0,0
1670,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1670,7,1,1,0,110,0,1,0,0,0,0,1,0,0,0
1670,7,2,0,0,150,0,0,0,0,0,0,0,0,1,0
1670,7,3,0,0,130,1,0,0,0,0,0,1,1,0,0
1670,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,8,1,0,0,150,1,0,0,0,0,1,0,1,0,0
1670,8,2,0,0,130,0,0,0,0,0,0,0,0,1,0
1670,8,3,1,0,70,0,1,0,0,1,0,0,0,0,1
1670,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,9,1,0,0,110,0,0,1,0,1,0,0,0,1,0
1670,9,2,1,0,90,0,0,0,1,1,0,0,0,0,0
1670,9,3,0,0,130,0,0,0,0,0,1,0,0,0,1
1670,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,10,1,1,0,110,0,0,1,0,0,0,0,0,0,0
1670,10,2,0,0,90,0,0,0,1,1,0,0,0,0,1
1670,10,3,0,0,70,0,1,0,0,1,0,0,0,1,0
1670,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,11,1,1,0,70,0,0,1,0,0,1,0,0,0,1
1670,11,2,0,0,70,0,0,0,0,0,0,0,1,0,0
1670,11,3,0,0,110,1,0,0,0,0,0,1,0,0,0
1670,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1670,12,1,1,0,90,0,0,1,0,0,1,0,0,0,1
1670,12,2,0,0,110,0,1,0,0,1,0,0,1,0,0
1670,12,3,0,0,150,1,0,0,0,0,0,0,0,1,0
1670,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,1,1,0,0,70,0,1,0,0,1,0,0,1,0,0
1677,1,2,0,0,70,0,0,0,1,0,0,0,0,0,1
1677,1,3,1,0,70,0,0,0,0,0,1,0,0,0,0
1677,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,2,1,0,0,110,0,0,1,0,0,0,1,0,0,1
1677,2,2,0,0,150,1,0,0,0,1,0,0,1,0,0
1677,2,3,1,0,90,0,0,1,0,0,0,0,0,1,0
1677,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,3,1,0,0,90,0,0,0,1,0,1,0,0,0,1
1677,3,2,0,0,150,0,0,0,0,0,0,1,0,1,0
1677,3,3,0,0,110,1,0,0,0,0,1,0,1,0,0
1677,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,4,1,0,0,110,0,0,0,0,0,0,0,0,0,0
1677,4,2,1,0,70,0,0,0,1,0,0,1,0,1,0
1677,4,3,0,0,130,1,0,0,0,1,0,0,0,0,0
1677,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,5,1,0,0,90,0,0,1,0,0,0,0,0,0,0
1677,5,2,0,0,150,1,0,0,0,0,0,1,1,0,0
1677,5,3,0,0,130,0,1,0,0,1,0,0,0,1,0
1677,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,6,1,0,0,150,0,0,0,1,0,0,1,0,1,0
1677,6,2,0,0,90,0,0,1,0,0,1,0,0,0,0
1677,6,3,1,0,70,0,0,0,1,0,0,0,0,0,1
1677,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,7,1,0,0,150,0,1,0,0,0,1,0,0,0,0
1677,7,2,0,0,130,0,0,0,0,1,0,0,0,0,1
1677,7,3,0,0,70,0,1,0,0,1,0,0,1,0,0
1677,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,8,1,0,0,130,0,0,1,0,0,0,1,1,0,0
1677,8,2,0,0,110,0,0,0,0,0,0,0,0,0,1
1677,8,3,0,0,90,1,0,0,0,0,1,0,0,1,0
1677,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,9,1,0,0,70,0,0,0,0,0,1,0,0,0,0
1677,9,2,1,0,90,0,0,0,1,1,0,0,1,0,0
1677,9,3,0,0,150,1,0,0,0,0,0,0,0,1,0
1677,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,10,1,0,0,90,0,0,1,0,0,0,0,0,1,0
1677,10,2,0,0,130,1,0,0,0,0,0,1,0,0,0
1677,10,3,0,0,110,0,1,0,0,0,1,0,0,0,1
1677,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,11,1,0,0,150,0,0,1,0,0,0,1,1,0,0
1677,11,2,0,0,90,0,0,0,1,1,0,0,0,0,0
1677,11,3,0,0,130,0,1,0,0,0,0,0,0,0,1
1677,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1677,12,1,0,0,70,0,0,1,0,1,0,0,0,1,0
1677,12,2,0,0,110,0,0,0,0,0,1,0,1,0,0
1677,12,3,0,0,130,1,0,0,0,0,1,0,0,0,1
1677,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,1,1,0,0,110,0,0,1,0,0,0,0,1,0,0
1679,1,2,0,0,150,0,0,0,0,0,1,0,0,1,0
1679,1,3,1,0,130,0,1,0,0,1,0,0,0,0,1
1679,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,2,1,0,0,150,0,0,0,1,0,0,1,0,1,0
1679,2,2,0,0,110,1,0,0,0,1,0,0,0,0,0
1679,2,3,1,0,70,0,0,0,1,0,1,0,0,0,0
1679,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,3,1,0,0,110,1,0,0,0,0,1,0,1,0,0
1679,3,2,0,0,150,0,1,0,0,0,0,0,0,1,0
1679,3,3,1,0,70,0,0,0,0,0,1,0,0,0,1
1679,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,4,1,0,0,130,0,0,1,0,0,1,0,1,0,0
1679,4,2,1,0,90,0,1,0,0,0,0,1,0,0,0
1679,4,3,0,0,150,0,0,0,1,0,0,1,0,0,1
1679,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,5,1,0,0,110,0,0,0,1,1,0,0,0,1,0
1679,5,2,0,0,90,0,0,1,0,0,0,0,0,0,1
1679,5,3,0,0,150,0,1,0,0,1,0,0,0,0,0
1679,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,6,1,0,0,70,0,1,0,0,0,0,0,1,0,0
1679,6,2,0,0,90,1,0,0,0,0,0,1,0,0,1
1679,6,3,1,0,110,0,0,0,0,1,0,0,0,0,0
1679,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,7,1,0,0,70,1,0,0,0,0,1,0,0,1,0
1679,7,2,0,0,130,0,0,0,1,1,0,0,0,0,0
1679,7,3,0,0,90,0,0,1,0,0,0,1,1,0,0
1679,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,8,1,0,0,110,1,0,0,0,0,1,0,0,0,1
1679,8,2,0,0,150,0,0,0,1,0,0,0,0,0,0
1679,8,3,0,0,130,0,0,0,0,0,0,1,0,1,0
1679,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,9,1,1,0,70,0,0,1,0,0,1,0,0,0,0
1679,9,2,0,0,130,0,0,0,0,0,1,0,1,0,0
1679,9,3,0,0,110,0,1,0,0,1,0,0,0,1,0
1679,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,10,1,0,0,70,1,0,0,0,0,0,1,1,0,0
1679,10,2,1,0,90,0,0,0,1,0,0,1,0,0,1
1679,10,3,0,0,130,0,0,1,0,0,0,0,0,1,0
1679,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1679,11,1,0,0,150,1,0,0,0,0,0,0,1,0,0
1679,11,2,0,0,110,0,1,0,0,0,1,0,0,0,1
1679,11,3,0,0,90,0,0,0,0,1,0,0,1,0,0
1679,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1679,12,1,0,0,130,0,1,0,0,0,0,0,0,1,0
1679,12,2,0,0,90,0,0,0,1,0,1,0,0,0,1
1679,12,3,1,0,70,0,0,1,0,1,0,0,0,0,0
1679,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1682,1,1,0,0,110,0,1,0,0,0,0,1,0,0,0
1682,1,2,0,0,150,0,0,0,0,0,0,0,1,0,0
1682,1,3,0,0,130,1,0,0,0,0,1,0,0,0,0
1682,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,2,1,0,0,70,0,0,0,1,0,1,0,0,0,1
1682,2,2,0,0,130,0,0,1,0,0,0,0,0,0,1
1682,2,3,0,0,150,0,1,0,0,1,0,0,0,0,0
1682,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,3,1,0,0,70,0,0,0,0,0,0,1,1,0,0
1682,3,2,0,0,70,0,1,0,0,0,0,1,0,0,1
1682,3,3,0,0,110,1,0,0,0,1,0,0,0,1,0
1682,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,4,1,0,0,150,0,0,0,1,0,0,0,1,0,0
1682,4,2,0,0,90,1,0,0,0,1,0,0,0,1,0
1682,4,3,0,0,110,0,0,0,0,0,1,0,0,0,1
1682,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,5,1,0,0,110,0,0,0,1,0,0,0,0,0,0
1682,5,2,0,0,90,0,0,1,0,0,1,0,1,0,0
1682,5,3,0,0,130,1,0,0,0,1,0,0,0,0,1
1682,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,6,1,0,0,130,0,1,0,0,0,0,0,0,0,1
1682,6,2,0,0,150,0,0,1,0,1,0,0,0,1,0
1682,6,3,0,0,110,0,0,0,1,0,0,1,1,0,0
1682,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,7,1,0,0,150,0,0,0,1,0,0,1,0,1,0
1682,7,2,0,0,90,0,0,0,0,0,0,1,0,0,1
1682,7,3,0,0,70,1,0,0,0,0,1,0,1,0,0
1682,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,8,1,0,0,130,0,0,1,0,0,0,0,0,0,0
1682,8,2,0,0,150,0,0,1,0,1,0,0,0,0,1
1682,8,3,0,0,90,0,1,0,0,0,1,0,0,1,0
1682,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,9,1,0,0,110,0,0,0,1,0,0,1,0,1,0
1682,9,2,0,0,130,0,0,0,0,1,0,0,1,0,0
1682,9,3,1,0,70,0,0,0,1,0,1,0,0,0,0
1682,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1682,10,1,0,0,90,0,1,0,0,0,1,0,1,0,0
1682,10,2,0,0,70,0,0,1,0,0,0,0,0,0,0
1682,10,3,1,0,70,0,1,0,0,0,0,1,0,0,0
1682,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1682,11,1,0,0,150,0,0,0,0,1,0,0,0,0,1
1682,11,2,0,0,110,0,0,0,0,0,0,0,0,1,0
1682,11,3,0,0,90,1,0,0,0,0,0,1,0,1,0
1682,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1682,12,1,0,0,90,0,1,0,0,0,0,0,1,0,0
1682,12,2,0,0,130,0,0,0,0,1,0,0,0,0,0
1682,12,3,0,0,130,1,0,0,0,0,1,0,0,0,1
1682,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1684,1,1,1,0,70,0,0,0,0,0,0,1,0,0,0
1684,1,2,0,0,110,1,0,0,0,0,1,0,0,0,1
1684,1,3,0,0,70,0,0,0,0,1,0,0,0,1,0
1684,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,2,1,1,0,110,0,0,1,0,0,0,1,0,0,0
1684,2,2,0,0,90,1,0,0,0,0,0,0,0,0,0
1684,2,3,0,0,130,0,1,0,0,0,0,1,0,1,0
1684,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,3,1,0,0,110,0,0,0,0,0,0,0,0,1,0
1684,3,2,0,0,150,0,1,0,0,0,1,0,0,1,0
1684,3,3,0,0,150,0,0,0,1,1,0,0,1,0,0
1684,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1684,4,1,0,0,130,1,0,0,0,0,1,0,1,0,0
1684,4,2,0,0,90,0,0,0,1,0,0,0,0,0,1
1684,4,3,1,0,70,0,0,1,0,1,0,0,0,0,1
1684,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,5,1,0,0,150,1,0,0,0,1,0,0,0,0,0
1684,5,2,0,0,110,0,0,0,0,0,0,0,1,0,0
1684,5,3,1,0,70,0,0,0,1,0,0,1,0,0,0
1684,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,6,1,1,0,90,0,1,0,0,0,1,0,0,0,0
1684,6,2,0,0,130,0,0,0,0,0,1,0,0,1,0
1684,6,3,0,0,110,0,0,1,0,1,0,0,0,0,1
1684,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,7,1,0,0,150,1,0,0,0,0,0,0,0,1,0
1684,7,2,0,0,130,0,1,0,0,0,0,1,1,0,0
1684,7,3,0,0,90,0,0,0,1,0,0,0,0,0,0
1684,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1684,8,1,0,0,70,1,0,0,0,0,0,0,1,0,0
1684,8,2,0,0,110,0,1,0,0,0,1,0,0,0,1
1684,8,3,0,0,150,0,0,1,0,1,0,0,0,0,0
1684,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1684,9,1,0,0,110,0,0,0,1,1,0,0,1,0,0
1684,9,2,1,0,70,0,0,0,1,0,0,1,0,0,1
1684,9,3,0,0,130,1,0,0,0,0,1,0,0,1,0
1684,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,10,1,0,0,90,0,0,0,0,0,0,1,1,0,0
1684,10,2,0,0,150,0,0,0,1,0,1,0,0,0,0
1684,10,3,0,0,130,0,0,0,0,1,0,0,0,1,0
1684,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1684,11,1,0,0,110,0,0,1,0,0,0,1,0,1,0
1684,11,2,0,0,90,0,0,0,0,0,1,0,1,0,0
1684,11,3,1,0,70,0,0,1,0,0,0,0,0,0,0
1684,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,12,1,0,0,150,1,0,0,0,0,0,1,0,0,1
1684,12,2,0,0,90,0,1,0,0,0,0,0,0,0,1
1684,12,3,0,0,70,0,1,0,0,0,1,0,0,1,0
1684,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1687,1,1,0,0,150,0,1,0,0,0,0,0,0,1,0
1687,1,2,0,0,110,0,0,1,0,0,0,1,0,0,1
1687,1,3,1,0,90,0,0,0,1,1,0,0,0,0,1
1687,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,2,1,1,0,130,0,1,0,0,0,1,0,0,0,1
1687,2,2,0,0,110,0,0,1,0,1,0,0,1,0,0
1687,2,3,0,0,110,1,0,0,0,0,1,0,0,0,0
1687,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,3,1,1,0,90,0,1,0,0,0,1,0,0,0,0
1687,3,2,0,0,150,1,0,0,0,0,0,0,0,1,0
1687,3,3,0,0,130,0,0,1,0,0,0,1,0,0,0
1687,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,4,1,0,0,130,0,0,0,0,0,1,0,0,1,0
1687,4,2,1,0,70,0,0,0,1,0,0,0,0,0,0
1687,4,3,0,0,150,0,0,0,0,1,0,0,1,0,0
1687,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,5,1,1,0,70,1,0,0,0,1,0,0,0,0,1
1687,5,2,0,0,130,0,0,0,1,0,0,1,1,0,0
1687,5,3,0,0,90,1,0,0,0,1,0,0,0,1,0
1687,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,6,1,0,0,70,0,0,1,0,0,1,0,0,1,0
1687,6,2,0,0,150,0,0,0,1,0,0,0,0,0,1
1687,6,3,1,0,90,0,1,0,0,0,0,1,0,0,1
1687,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,7,1,0,0,110,1,0,0,0,0,0,0,1,0,0
1687,7,2,1,0,130,0,0,0,0,0,0,1,0,0,0
1687,7,3,0,0,110,0,0,0,1,0,0,1,0,1,0
1687,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,8,1,0,0,90,1,0,0,0,0,0,0,0,0,0
1687,8,2,0,0,150,0,1,0,0,0,1,0,1,0,0
1687,8,3,1,0,70,0,0,0,0,1,0,0,0,0,1
1687,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,9,1,0,0,90,0,0,1,0,0,1,0,0,1,0
1687,9,2,0,0,150,0,0,1,0,1,0,0,0,0,0
1687,9,3,1,0,70,0,0,0,1,0,0,0,0,0,1
1687,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,10,1,0,0,130,0,0,0,1,0,1,0,1,0,0
1687,10,2,1,0,90,0,1,0,0,0,0,1,0,0,0
1687,10,3,0,0,110,0,0,0,0,0,0,1,0,0,1
1687,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,11,1,0,0,70,0,0,1,0,0,0,1,0,1,0
1687,11,2,0,0,150,0,1,0,0,1,0,0,1,0,0
1687,11,3,1,0,130,1,0,0,0,1,0,0,0,0,0
1687,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1687,12,1,0,0,70,0,0,0,1,0,0,1,1,0,0
1687,12,2,1,0,110,0,0,0,0,0,0,0,0,0,1
1687,12,3,0,0,150,0,0,0,0,0,0,0,0,1,0
1687,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,1,1,1,0,90,1,0,0,0,0,1,0,0,0,1
1688,1,2,0,0,110,0,0,1,0,0,0,0,1,0,0
1688,1,3,0,0,130,0,0,0,0,0,1,0,0,1,0
1688,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,2,1,1,0,90,0,0,1,0,1,0,0,0,0,0
1688,2,2,0,0,130,0,1,0,0,0,0,0,0,0,1
1688,2,3,0,0,70,0,0,0,1,1,0,0,0,1,0
1688,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,3,1,0,0,150,1,0,0,0,0,0,1,0,0,0
1688,3,2,0,0,150,0,0,0,1,0,1,0,1,0,0
1688,3,3,1,0,70,0,1,0,0,1,0,0,0,1,0
1688,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,4,1,0,0,70,0,0,1,0,0,0,0,1,0,0
1688,4,2,0,0,110,1,0,0,0,0,0,1,0,0,1
1688,4,3,1,0,110,0,1,0,0,0,1,0,0,0,0
1688,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,5,1,0,0,150,1,0,0,0,0,1,0,0,1,0
1688,5,2,1,0,90,0,1,0,0,0,0,1,0,0,1
1688,5,3,0,0,130,0,0,0,0,1,0,0,0,0,0
1688,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,6,1,0,0,130,0,0,0,1,1,0,0,0,0,1
1688,6,2,0,0,90,0,0,1,0,0,0,0,0,1,0
1688,6,3,0,0,110,0,1,0,0,0,1,0,1,0,0
1688,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1688,7,1,1,0,90,1,0,0,0,1,0,0,1,0,0
1688,7,2,0,0,70,0,0,0,1,0,0,1,0,0,0
1688,7,3,0,0,110,0,0,0,0,0,0,0,0,0,0
1688,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,8,1,0,0,130,0,0,1,0,0,0,1,0,0,1
1688,8,2,0,0,130,0,0,0,0,0,0,1,1,0,0
1688,8,3,0,0,150,1,0,0,0,1,0,0,0,1,0
1688,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1688,9,1,1,0,90,0,0,0,0,0,1,0,0,0,0
1688,9,2,0,0,110,0,1,0,0,0,0,0,0,1,0
1688,9,3,0,0,70,0,0,1,0,0,0,0,0,0,1
1688,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,10,1,1,0,110,0,0,0,1,1,0,0,0,0,1
1688,10,2,0,0,150,0,0,0,0,0,0,1,1,0,0
1688,10,3,0,0,150,0,0,1,0,0,1,0,1,0,0
1688,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,11,1,0,0,130,0,1,0,0,0,0,0,0,1,0
1688,11,2,1,0,90,0,0,0,1,0,0,0,0,0,0
1688,11,3,0,0,70,1,0,0,0,0,0,1,1,0,0
1688,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1688,12,1,0,0,150,0,0,1,0,0,0,1,0,0,1
1688,12,2,0,0,110,1,0,0,0,0,1,0,0,0,0
1688,12,3,1,0,70,0,0,0,0,1,0,0,0,1,0
1688,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,1,1,0,0,90,0,0,0,1,0,0,0,0,1,0
1689,1,2,0,0,150,0,0,0,0,0,1,0,0,0,1
1689,1,3,1,0,70,0,1,0,0,1,0,0,0,0,0
1689,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,2,1,0,0,110,0,0,1,0,0,1,0,0,0,1
1689,2,2,0,0,130,0,1,0,0,1,0,0,1,0,0
1689,2,3,0,0,130,0,0,0,1,0,1,0,0,1,0
1689,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0
1689,3,1,0,0,90,0,1,0,0,0,0,1,1,0,0
1689,3,2,0,0,70,1,0,0,0,1,0,0,0,1,0
1689,3,3,1,0,70,0,0,0,1,0,1,0,0,0,0
1689,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,4,1,1,0,110,0,0,0,0,0,1,0,0,0,0
1689,4,2,0,0,150,0,0,1,0,0,0,0,1,0,0
1689,4,3,0,0,130,1,0,0,0,0,0,1,0,0,1
1689,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,5,1,0,0,90,0,0,0,1,1,0,0,0,0,1
1689,5,2,0,0,90,1,0,0,0,0,0,0,0,1,0
1689,5,3,1,0,130,0,0,0,0,0,0,0,0,0,0
1689,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,6,1,1,0,150,0,0,1,0,0,0,1,0,0,0
1689,6,2,0,0,110,0,1,0,0,0,0,1,0,1,0
1689,6,3,0,0,110,0,0,0,0,0,0,0,1,0,0
1689,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,7,1,0,0,70,1,0,0,0,0,1,0,0,0,1
1689,7,2,1,0,110,0,0,0,1,1,0,0,0,0,0
1689,7,3,0,0,90,0,0,0,0,1,0,0,1,0,0
1689,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,8,1,0,0,70,0,1,0,0,0,0,0,0,1,0
1689,8,2,1,0,130,0,0,1,0,1,0,0,0,0,1
1689,8,3,0,0,130,0,0,0,1,0,0,1,1,0,0
1689,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,9,1,1,0,90,0,1,0,0,0,1,0,0,0,0
1689,9,2,0,0,150,0,0,1,0,0,1,0,1,0,0
1689,9,3,0,0,70,1,0,0,0,0,0,0,0,1,0
1689,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,10,1,0,0,150,0,0,0,1,0,0,1,1,0,0
1689,10,2,0,0,150,0,1,0,0,1,0,0,0,0,1
1689,10,3,1,0,90,1,0,0,0,0,0,0,0,0,1
1689,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,11,1,0,0,130,0,0,0,0,0,1,0,0,1,0
1689,11,2,1,0,110,0,0,0,0,0,0,1,0,0,0
1689,11,3,0,0,150,0,0,1,0,0,0,0,0,0,0
1689,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,12,1,1,0,70,0,1,0,0,0,1,0,0,0,1
1689,12,2,0,0,90,0,0,0,1,1,0,0,1,0,0
1689,12,3,0,0,130,0,0,1,0,0,0,1,0,1,0
1689,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,1,1,0,0,90,0,0,0,1,0,1,0,0,0,0
1691,1,2,0,0,130,1,0,0,0,0,0,0,1,0,0
1691,1,3,1,0,70,0,0,0,1,0,1,0,0,1,0
1691,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,2,1,0,0,90,0,1,0,0,0,0,1,0,0,1
1691,2,2,1,0,110,0,0,1,0,1,0,0,0,1,0
1691,2,3,0,0,150,0,0,0,1,0,1,0,1,0,0
1691,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,3,1,0,0,150,1,0,0,0,1,0,0,1,0,0
1691,3,2,0,0,110,0,1,0,0,0,0,0,0,0,0
1691,3,3,1,0,70,0,0,0,0,0,0,1,0,0,1
1691,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,4,1,0,0,110,1,0,0,0,0,0,0,0,0,1
1691,4,2,0,0,130,0,1,0,0,0,1,0,0,1,0
1691,4,3,1,0,70,0,0,0,0,0,0,1,0,0,0
1691,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,5,1,0,0,90,0,0,1,0,0,0,1,0,0,0
1691,5,2,1,0,70,0,0,0,1,0,0,0,1,0,0
1691,5,3,0,0,150,0,0,0,0,0,1,0,0,1,0
1691,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,6,1,1,0,90,0,0,1,0,0,0,0,1,0,0
1691,6,2,0,0,150,0,0,0,1,0,0,1,0,0,0
1691,6,3,0,0,130,0,1,0,0,1,0,0,0,0,1
1691,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,7,1,1,0,90,1,0,0,0,1,0,0,0,0,0
1691,7,2,0,0,110,0,1,0,0,1,0,0,0,1,0
1691,7,3,0,0,130,0,0,1,0,0,0,0,0,0,1
1691,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,8,1,0,0,70,0,0,0,0,0,1,0,1,0,0
1691,8,2,1,0,150,0,0,0,1,0,1,0,0,0,1
1691,8,3,0,0,110,0,1,0,0,0,0,1,0,0,1
1691,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,9,1,1,0,70,0,0,0,0,0,0,0,0,1,0
1691,9,2,0,0,90,0,0,0,0,0,1,0,0,1,0
1691,9,3,0,0,130,1,0,0,0,0,0,1,1,0,0
1691,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,10,1,0,0,130,0,0,1,0,0,0,0,0,1,0
1691,10,2,0,0,150,1,0,0,0,1,0,0,0,0,1
1691,10,3,1,0,110,0,0,0,1,0,1,0,0,0,0
1691,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,11,1,0,0,110,0,0,0,0,1,0,0,1,0,0
1691,11,2,1,0,70,0,0,0,1,1,0,0,0,0,0
1691,11,3,0,0,90,0,1,0,0,0,0,1,1,0,0
1691,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,12,1,0,0,130,0,0,1,0,0,1,0,0,0,0
1691,12,2,0,0,150,1,0,0,0,0,0,1,0,0,1
1691,12,3,1,0,110,0,0,0,1,0,0,0,0,1,0
1691,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1696,1,1,0,0,110,0,0,0,0,0,0,1,0,1,0
1696,1,2,1,0,70,0,0,1,0,1,0,0,0,0,1
1696,1,3,0,0,70,1,0,0,0,0,0,0,0,0,0
1696,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1696,2,1,0,0,150,0,0,0,0,0,0,0,0,1,0
1696,2,2,0,0,110,0,0,0,1,0,1,0,1,0,0
1696,2,3,1,0,130,0,0,1,0,0,0,1,0,0,1
1696,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0
1696,3,1,1,0,90,0,1,0,0,1,0,0,0,0,0
1696,3,2,0,0,110,0,0,0,0,0,1,0,0,0,1
1696,3,3,0,0,130,1,0,0,0,0,0,0,1,0,0
1696,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0
